"League";"SeasonFrom";"SeasonTo";"date";"matchday";"day";"Home";"Guest";"Goals90Home";"Goals90Guest";"Goals45Home";"Goals45Guest"
"Lig1";2014;2015;2014-10-03;9;"Friday";"Reims";"Bordeaux";1;0;1;0
"Lig1";2014;2015;2014-10-04;9;"Saturday";"Caen";"Marseille";1;2;0;0
"Lig1";2014;2015;2014-10-04;9;"Saturday";"SC Bastia";"Lorient";0;2;0;0
"Lig1";2014;2015;2014-10-04;9;"Saturday";"Gaillard";"Metz";3;0;0;0
"Lig1";2014;2015;2014-10-04;9;"Saturday";"Nizza";"Montpellier";1;1;0;0
"Lig1";2014;2015;2014-10-04;9;"Saturday";"Rennes";"Lens";2;0;0;0
"Lig1";2014;2015;2014-10-05;9;"Sunday";"St. Etienne";"Toulouse";0;1;0;1
"Lig1";2014;2015;2014-10-05;9;"Sunday";"Guingamp";"Nantes";0;1;0;1
"Lig1";2014;2015;2014-10-05;9;"Sunday";"Lyon";"Lille";3;0;2;0
"Lig1";2014;2015;2014-10-05;9;"Sunday";"Paris SG";"Monaco";1;1;0;0
"Lig1";2014;2015;2014-10-17;10;"Friday";"Lens";"Paris SG";1;3;1;2
"Lig1";2014;2015;2014-10-18;10;"Saturday";"Lorient";"St. Etienne";0;1;0;0
"Lig1";2014;2015;2014-10-18;10;"Saturday";"Lille";"Guingamp";1;2;0;1
"Lig1";2014;2015;2014-10-18;10;"Saturday";"Metz";"Rennes";0;0;0;0
"Lig1";2014;2015;2014-10-18;10;"Saturday";"Monaco";"Gaillard";2;0;1;0
"Lig1";2014;2015;2014-10-18;10;"Saturday";"Nantes";"Reims";1;1;1;0
"Lig1";2014;2015;2014-10-18;10;"Saturday";"Nizza";"SC Bastia";0;1;0;0
"Lig1";2014;2015;2014-10-19;10;"Sunday";"Marseille";"Toulouse";2;0;2;0
"Lig1";2014;2015;2014-10-19;10;"Sunday";"Bordeaux";"Caen";1;1;1;0
"Lig1";2014;2015;2014-10-19;10;"Sunday";"Lyon";"Montpellier";5;1;2;0
"Lig1";2014;2015;2014-10-24;11;"Friday";"Toulouse";"Lens";0;2;0;2
"Lig1";2014;2015;2014-10-25;11;"Saturday";"Paris SG";"Bordeaux";3;0;1;0
"Lig1";2014;2015;2014-10-25;11;"Saturday";"SC Bastia";"Monaco";1;3;1;1
"Lig1";2014;2015;2014-10-25;11;"Saturday";"Caen";"Lorient";2;1;1;1
"Lig1";2014;2015;2014-10-25;11;"Saturday";"Gaillard";"Nantes";0;2;0;1
"Lig1";2014;2015;2014-10-25;11;"Saturday";"Reims";"Montpellier";1;0;0;0
"Lig1";2014;2015;2014-10-26;11;"Sunday";"Rennes";"Lille";2;0;0;0
"Lig1";2014;2015;2014-10-26;11;"Sunday";"Guingamp";"Nizza";2;7;1;4
"Lig1";2014;2015;2014-10-26;11;"Sunday";"St. Etienne";"Metz";1;0;0;0
"Lig1";2014;2015;2014-10-26;11;"Sunday";"Lyon";"Marseille";1;0;0;0
"Lig1";2014;2015;2014-10-31;12;"Friday";"Monaco";"Reims";1;1;1;0
"Lig1";2014;2015;2014-11-01;12;"Saturday";"Lorient";"Paris SG";1;2;1;0
"Lig1";2014;2015;2014-11-01;12;"Saturday";"Guingamp";"SC Bastia";1;0;1;0
"Lig1";2014;2015;2014-11-01;12;"Saturday";"Lille";"St. Etienne";1;1;1;0
"Lig1";2014;2015;2014-11-01;12;"Saturday";"Metz";"Caen";3;2;1;0
"Lig1";2014;2015;2014-11-01;12;"Saturday";"Montpellier";"Gaillard";2;0;1;0
"Lig1";2014;2015;2014-11-01;12;"Saturday";"Nizza";"Lyon";1;3;0;0
"Lig1";2014;2015;2014-11-02;12;"Sunday";"Nantes";"Rennes";1;1;1;1
"Lig1";2014;2015;2014-11-02;12;"Sunday";"Bordeaux";"Toulouse";2;1;0;0
"Lig1";2014;2015;2014-11-02;12;"Sunday";"Marseille";"Lens";2;1;1;1
"Lig1";2014;2015;2014-11-07;13;"Friday";"Rennes";"Lorient";1;0;0;0
"Lig1";2014;2015;2014-11-08;13;"Saturday";"Lens";"Bordeaux";1;2;0;2
"Lig1";2014;2015;2014-11-08;13;"Saturday";"SC Bastia";"Montpellier";2;0;2;0
"Lig1";2014;2015;2014-11-08;13;"Saturday";"Caen";"Nantes";1;2;1;1
"Lig1";2014;2015;2014-11-08;13;"Saturday";"Gaillard";"Nizza";1;0;0;0
"Lig1";2014;2015;2014-11-08;13;"Saturday";"Toulouse";"Metz";3;0;1;0
"Lig1";2014;2015;2014-11-09;13;"Sunday";"Lyon";"Guingamp";3;1;2;1
"Lig1";2014;2015;2014-11-09;13;"Sunday";"Reims";"Lille";2;0;2;0
"Lig1";2014;2015;2014-11-09;13;"Sunday";"St. Etienne";"Monaco";1;1;0;1
"Lig1";2014;2015;2014-11-09;13;"Sunday";"Paris SG";"Marseille";2;0;1;0
"Lig1";2014;2015;2014-11-21;14;"Friday";"Metz";"Paris SG";2;3;0;2
"Lig1";2014;2015;2014-11-22;14;"Saturday";"SC Bastia";"Lyon";0;0;0;0
"Lig1";2014;2015;2014-11-22;14;"Saturday";"Guingamp";"Rennes";0;1;0;1
"Lig1";2014;2015;2014-11-22;14;"Saturday";"Lorient";"Lens";1;0;1;0
"Lig1";2014;2015;2014-11-22;14;"Saturday";"Monaco";"Caen";2;2;1;0
"Lig1";2014;2015;2014-11-22;14;"Saturday";"Nizza";"Reims";0;0;0;0
"Lig1";2014;2015;2014-11-23;14;"Sunday";"Nantes";"St. Etienne";0;0;0;0
"Lig1";2014;2015;2014-11-23;14;"Sunday";"Montpellier";"Toulouse";2;0;1;0
"Lig1";2014;2015;2014-11-23;14;"Sunday";"Marseille";"Bordeaux";3;1;0;0
"Lig1";2014;2015;2015-01-07;14;"Wednesday";"Lille";"Gaillard";1;0;0;0
"Lig1";2014;2015;2014-11-28;15;"Friday";"Marseille";"Nantes";2;0;2;0
"Lig1";2014;2015;2014-11-29;15;"Saturday";"Paris SG";"Nizza";1;0;1;0
"Lig1";2014;2015;2014-11-29;15;"Saturday";"Caen";"Montpellier";1;1;1;1
"Lig1";2014;2015;2014-11-29;15;"Saturday";"Lens";"Metz";2;0;0;0
"Lig1";2014;2015;2014-11-29;15;"Saturday";"Reims";"SC Bastia";2;1;1;1
"Lig1";2014;2015;2014-11-29;15;"Saturday";"Rennes";"Monaco";2;0;2;0
"Lig1";2014;2015;2014-11-29;15;"Saturday";"Toulouse";"Lorient";2;3;1;0
"Lig1";2014;2015;2014-11-30;15;"Sunday";"Bordeaux";"Lille";1;0;0;0
"Lig1";2014;2015;2014-11-30;15;"Sunday";"Gaillard";"Guingamp";2;0;0;0
"Lig1";2014;2015;2014-11-30;15;"Sunday";"St. Etienne";"Lyon";3;0;2;0
"Lig1";2014;2015;2014-12-02;16;"Tuesday";"Lorient";"Marseille";1;1;1;1
"Lig1";2014;2015;2014-12-02;16;"Tuesday";"Nantes";"Toulouse";1;2;0;1
"Lig1";2014;2015;2014-12-02;16;"Tuesday";"Monaco";"Lens";2;0;0;0
"Lig1";2014;2015;2014-12-03;16;"Wednesday";"SC Bastia";"Gaillard";1;2;1;0
"Lig1";2014;2015;2014-12-03;16;"Wednesday";"Guingamp";"Caen";5;1;2;1
"Lig1";2014;2015;2014-12-03;16;"Wednesday";"Metz";"Bordeaux";0;0;0;0
"Lig1";2014;2015;2014-12-03;16;"Wednesday";"Montpellier";"St. Etienne";0;2;0;2
"Lig1";2014;2015;2014-12-03;16;"Wednesday";"Nizza";"Rennes";1;2;0;1
"Lig1";2014;2015;2014-12-03;16;"Wednesday";"Lille";"Paris SG";1;1;1;1
"Lig1";2014;2015;2014-12-04;16;"Thursday";"Lyon";"Reims";2;1;1;1
"Lig1";2014;2015;2014-12-05;17;"Friday";"Toulouse";"Monaco";0;2;0;1
"Lig1";2014;2015;2014-12-06;17;"Saturday";"Paris SG";"Nantes";2;1;1;1
"Lig1";2014;2015;2014-12-06;17;"Saturday";"Bordeaux";"Lorient";3;2;1;1
"Lig1";2014;2015;2014-12-06;17;"Saturday";"Caen";"Nizza";2;3;2;1
"Lig1";2014;2015;2014-12-06;17;"Saturday";"Rennes";"Montpellier";0;4;0;1
"Lig1";2014;2015;2014-12-06;17;"Saturday";"St. Etienne";"SC Bastia";1;0;0;0
"Lig1";2014;2015;2014-12-07;17;"Sunday";"Gaillard";"Lyon";2;3;1;0
"Lig1";2014;2015;2014-12-07;17;"Sunday";"Lens";"Lille";1;1;0;0
"Lig1";2014;2015;2014-12-07;17;"Sunday";"Reims";"Guingamp";2;3;1;1
"Lig1";2014;2015;2014-12-07;17;"Sunday";"Marseille";"Metz";3;1;1;0
"Lig1";2014;2015;2014-12-12;18;"Friday";"Lyon";"Caen";3;0;1;0
"Lig1";2014;2015;2014-12-13;18;"Saturday";"Nantes";"Bordeaux";2;1;1;1
"Lig1";2014;2015;2014-12-13;18;"Saturday";"SC Bastia";"Rennes";2;0;1;0
"Lig1";2014;2015;2014-12-13;18;"Saturday";"Lorient";"Metz";3;1;3;0
"Lig1";2014;2015;2014-12-13;18;"Saturday";"Montpellier";"Lens";3;3;2;2
"Lig1";2014;2015;2014-12-13;18;"Saturday";"Reims";"Gaillard";3;2;1;0
"Lig1";2014;2015;2014-12-14;18;"Sunday";"Nizza";"St. Etienne";0;0;0;0
"Lig1";2014;2015;2014-12-14;18;"Sunday";"Guingamp";"Paris SG";1;0;1;0
"Lig1";2014;2015;2014-12-14;18;"Sunday";"Lille";"Toulouse";3;0;1;0
"Lig1";2014;2015;2014-12-14;18;"Sunday";"Monaco";"Marseille";1;0;0;0
"Lig1";2014;2015;2014-12-19;19;"Friday";"Lens";"Nizza";2;0;1;0
"Lig1";2014;2015;2014-12-20;19;"Saturday";"Paris SG";"Montpellier";0;0;0;0
"Lig1";2014;2015;2014-12-20;19;"Saturday";"Caen";"SC Bastia";1;1;0;1
"Lig1";2014;2015;2014-12-20;19;"Saturday";"Lorient";"Nantes";1;2;0;1
"Lig1";2014;2015;2014-12-20;19;"Saturday";"Metz";"Monaco";0;1;0;0
"Lig1";2014;2015;2014-12-20;19;"Saturday";"Rennes";"Reims";1;3;1;0
"Lig1";2014;2015;2014-12-20;19;"Saturday";"Toulouse";"Guingamp";1;1;1;1
"Lig1";2014;2015;2014-12-21;19;"Sunday";"Marseille";"Lille";2;1;1;0
"Lig1";2014;2015;2014-12-21;19;"Sunday";"St. Etienne";"Gaillard";3;0;2;0
"Lig1";2014;2015;2014-12-21;19;"Sunday";"Bordeaux";"Lyon";0;5;0;1
"Lig1";2014;2015;2015-01-09;20;"Friday";"Montpellier";"Marseille";2;1;1;0
"Lig1";2014;2015;2015-01-10;20;"Saturday";"SC Bastia";"Paris SG";4;2;2;2
"Lig1";2014;2015;2015-01-10;20;"Saturday";"Gaillard";"Rennes";1;1;0;0
"Lig1";2014;2015;2015-01-10;20;"Saturday";"Guingamp";"Lens";2;0;1;0
"Lig1";2014;2015;2015-01-10;20;"Saturday";"Lille";"Caen";1;0;1;0
"Lig1";2014;2015;2015-01-10;20;"Saturday";"Nizza";"Lorient";3;1;1;1
"Lig1";2014;2015;2015-01-10;20;"Saturday";"Reims";"St. Etienne";1;2;0;1
"Lig1";2014;2015;2015-01-11;20;"Sunday";"Lyon";"Toulouse";3;0;2;0
"Lig1";2014;2015;2015-01-11;20;"Sunday";"Nantes";"Metz";0;0;0;0
"Lig1";2014;2015;2015-01-11;20;"Sunday";"Monaco";"Bordeaux";0;0;0;0
"Lig1";2014;2015;2015-01-16;21;"Friday";"Bordeaux";"Nizza";1;2;1;0
"Lig1";2014;2015;2015-01-17;21;"Saturday";"Lens";"Lyon";0;2;0;2
"Lig1";2014;2015;2015-01-17;21;"Saturday";"Caen";"Reims";4;1;3;1
"Lig1";2014;2015;2015-01-17;21;"Saturday";"Lorient";"Lille";1;0;0;0
"Lig1";2014;2015;2015-01-17;21;"Saturday";"Metz";"Montpellier";2;3;2;1
"Lig1";2014;2015;2015-01-17;21;"Saturday";"Monaco";"Nantes";1;0;0;0
"Lig1";2014;2015;2015-01-17;21;"Saturday";"Toulouse";"SC Bastia";1;1;0;0
"Lig1";2014;2015;2015-01-18;21;"Sunday";"Paris SG";"Gaillard";4;2;2;1
"Lig1";2014;2015;2015-01-18;21;"Sunday";"Rennes";"St. Etienne";0;0;0;0
"Lig1";2014;2015;2015-01-18;21;"Sunday";"Marseille";"Guingamp";2;1;0;0
"Lig1";2014;2015;2015-01-23;22;"Friday";"Nizza";"Marseille";2;1;0;0
"Lig1";2014;2015;2015-01-24;22;"Saturday";"Lille";"Monaco";0;1;0;0
"Lig1";2014;2015;2015-01-24;22;"Saturday";"SC Bastia";"Bordeaux";0;0;0;0
"Lig1";2014;2015;2015-01-24;22;"Saturday";"Guingamp";"Lorient";3;2;1;0
"Lig1";2014;2015;2015-01-24;22;"Saturday";"Montpellier";"Nantes";4;0;1;0
"Lig1";2014;2015;2015-01-25;22;"Sunday";"Gaillard";"Toulouse";1;0;1;0
"Lig1";2014;2015;2015-01-25;22;"Sunday";"Lyon";"Metz";2;0;1;0
"Lig1";2014;2015;2015-01-25;22;"Sunday";"Reims";"Lens";0;0;0;0
"Lig1";2014;2015;2015-01-25;22;"Sunday";"Rennes";"Caen";1;4;1;1
"Lig1";2014;2015;2015-01-25;22;"Sunday";"St. Etienne";"Paris SG";0;1;0;0
"Lig1";2014;2015;2015-01-30;23;"Friday";"Paris SG";"Rennes";1;0;1;0
"Lig1";2014;2015;2015-01-31;23;"Saturday";"Marseille";"Gaillard";1;0;0;0
"Lig1";2014;2015;2015-01-31;23;"Saturday";"Lens";"SC Bastia";1;1;0;0
"Lig1";2014;2015;2015-01-31;23;"Saturday";"Lorient";"Montpellier";0;0;0;0
"Lig1";2014;2015;2015-01-31;23;"Saturday";"Metz";"Nizza";0;0;0;0
"Lig1";2014;2015;2015-01-31;23;"Saturday";"Nantes";"Lille";1;1;0;1
"Lig1";2014;2015;2015-01-31;23;"Saturday";"Toulouse";"Reims";1;0;1;0
"Lig1";2014;2015;2015-02-01;23;"Sunday";"Caen";"St. Etienne";1;0;1;0
"Lig1";2014;2015;2015-02-01;23;"Sunday";"Bordeaux";"Guingamp";1;1;0;1
"Lig1";2014;2015;2015-02-01;23;"Sunday";"Monaco";"Lyon";0;0;0;0
"Lig1";2014;2015;2015-02-06;24;"Friday";"St. Etienne";"Lens";3;3;1;0
"Lig1";2014;2015;2015-02-07;24;"Saturday";"Rennes";"Marseille";1;1;1;0
"Lig1";2014;2015;2015-02-07;24;"Saturday";"SC Bastia";"Metz";2;0;0;0
"Lig1";2014;2015;2015-02-07;24;"Saturday";"Caen";"Toulouse";2;0;1;0
"Lig1";2014;2015;2015-02-07;24;"Saturday";"Gaillard";"Bordeaux";0;1;0;1
"Lig1";2014;2015;2015-02-07;24;"Saturday";"Montpellier";"Lille";1;2;0;1
"Lig1";2014;2015;2015-02-07;24;"Saturday";"Reims";"Lorient";1;3;1;0
"Lig1";2014;2015;2015-02-08;24;"Sunday";"Guingamp";"Monaco";1;0;0;0
"Lig1";2014;2015;2015-02-08;24;"Sunday";"Nizza";"Nantes";0;0;0;0
"Lig1";2014;2015;2015-02-08;24;"Sunday";"Lyon";"Paris SG";1;1;1;0
"Lig1";2014;2015;2015-02-13;25;"Friday";"Marseille";"Reims";2;2;0;1
"Lig1";2014;2015;2015-02-14;25;"Saturday";"Paris SG";"Caen";2;2;2;0
"Lig1";2014;2015;2015-02-14;25;"Saturday";"Lens";"Gaillard";0;2;0;2
"Lig1";2014;2015;2015-02-14;25;"Saturday";"Lille";"Nizza";0;0;0;0
"Lig1";2014;2015;2015-02-14;25;"Saturday";"Nantes";"SC Bastia";0;2;0;1
"Lig1";2014;2015;2015-02-14;25;"Saturday";"Toulouse";"Rennes";2;1;1;0
"Lig1";2014;2015;2015-02-15;25;"Sunday";"Bordeaux";"St. Etienne";1;0;1;0
"Lig1";2014;2015;2015-02-15;25;"Sunday";"Metz";"Guingamp";0;2;0;2
"Lig1";2014;2015;2015-02-15;25;"Sunday";"Lorient";"Lyon";1;1;0;0
"Lig1";2014;2015;2015-04-07;25;"Tuesday";"Monaco";"Montpellier";0;0;0;0
"Lig1";2014;2015;2015-02-20;26;"Friday";"Nizza";"Monaco";0;1;0;0
"Lig1";2014;2015;2015-02-21;26;"Saturday";"Paris SG";"Toulouse";3;1;1;0
"Lig1";2014;2015;2015-02-21;26;"Saturday";"SC Bastia";"Lille";2;1;2;1
"Lig1";2014;2015;2015-02-21;26;"Saturday";"Caen";"Lens";4;1;3;1
"Lig1";2014;2015;2015-02-21;26;"Saturday";"Rennes";"Bordeaux";1;1;1;0
"Lig1";2014;2015;2015-02-22;26;"Sunday";"Guingamp";"Montpellier";0;2;0;1
"Lig1";2014;2015;2015-02-22;26;"Sunday";"Lyon";"Nantes";1;0;0;0
"Lig1";2014;2015;2015-02-22;26;"Sunday";"Reims";"Metz";0;0;0;0
"Lig1";2014;2015;2015-02-22;26;"Sunday";"St. Etienne";"Marseille";2;2;0;0
"Lig1";2014;2015;2015-03-04;26;"Wednesday";"Gaillard";"Lorient";1;0;1;0
"Lig1";2014;2015;2015-02-27;27;"Friday";"Marseille";"Caen";2;3;1;0
"Lig1";2014;2015;2015-02-28;27;"Saturday";"Lille";"Lyon";2;1;0;1
"Lig1";2014;2015;2015-02-28;27;"Saturday";"Bordeaux";"Reims";1;1;1;1
"Lig1";2014;2015;2015-02-28;27;"Saturday";"Lens";"Rennes";0;1;0;1
"Lig1";2014;2015;2015-02-28;27;"Saturday";"Lorient";"SC Bastia";2;0;1;0
"Lig1";2014;2015;2015-02-28;27;"Saturday";"Metz";"Gaillard";1;2;1;1
"Lig1";2014;2015;2015-02-28;27;"Saturday";"Toulouse";"St. Etienne";1;1;0;1
"Lig1";2014;2015;2015-03-01;27;"Sunday";"Nantes";"Guingamp";1;0;0;0
"Lig1";2014;2015;2015-03-01;27;"Sunday";"Montpellier";"Nizza";2;1;1;1
"Lig1";2014;2015;2015-03-01;27;"Sunday";"Monaco";"Paris SG";0;0;0;0
"Lig1";2014;2015;2015-03-06;28;"Friday";"Toulouse";"Marseille";1;6;0;4
"Lig1";2014;2015;2015-03-07;28;"Saturday";"Paris SG";"Lens";4;1;1;0
"Lig1";2014;2015;2015-03-07;28;"Saturday";"SC Bastia";"Nizza";2;1;1;1
"Lig1";2014;2015;2015-03-07;28;"Saturday";"Caen";"Bordeaux";1;2;0;0
"Lig1";2014;2015;2015-03-07;28;"Saturday";"Gaillard";"Monaco";1;3;0;2
"Lig1";2014;2015;2015-03-07;28;"Saturday";"Reims";"Nantes";3;1;2;0
"Lig1";2014;2015;2015-03-07;28;"Saturday";"Rennes";"Metz";1;0;1;0
"Lig1";2014;2015;2015-03-08;28;"Sunday";"St. Etienne";"Lorient";2;0;0;0
"Lig1";2014;2015;2015-03-08;28;"Sunday";"Guingamp";"Lille";0;1;0;0
"Lig1";2014;2015;2015-03-08;28;"Sunday";"Montpellier";"Lyon";1;5;1;2
"Lig1";2014;2015;2015-03-13;29;"Friday";"Monaco";"SC Bastia";3;0;2;0
"Lig1";2014;2015;2015-03-13;29;"Friday";"Nizza";"Guingamp";1;2;0;0
"Lig1";2014;2015;2015-03-14;29;"Saturday";"Metz";"St. Etienne";2;3;0;2
"Lig1";2014;2015;2015-03-14;29;"Saturday";"Lens";"Toulouse";1;0;0;0
"Lig1";2014;2015;2015-03-14;29;"Saturday";"Lorient";"Caen";2;1;1;1
"Lig1";2014;2015;2015-03-14;29;"Saturday";"Montpellier";"Reims";3;1;1;0
"Lig1";2014;2015;2015-03-14;29;"Saturday";"Nantes";"Gaillard";2;1;1;0
"Lig1";2014;2015;2015-03-15;29;"Sunday";"Lille";"Rennes";3;0;1;0
"Lig1";2014;2015;2015-03-15;29;"Sunday";"Bordeaux";"Paris SG";3;2;1;0
"Lig1";2014;2015;2015-03-15;29;"Sunday";"Marseille";"Lyon";0;0;0;0
"Lig1";2014;2015;2015-03-20;30;"Friday";"Paris SG";"Lorient";3;1;1;0
"Lig1";2014;2015;2015-03-21;30;"Saturday";"Lyon";"Nizza";1;2;0;1
"Lig1";2014;2015;2015-03-21;30;"Saturday";"SC Bastia";"Guingamp";0;0;0;0
"Lig1";2014;2015;2015-03-21;30;"Saturday";"Caen";"Metz";0;0;0;0
"Lig1";2014;2015;2015-03-21;30;"Saturday";"Gaillard";"Montpellier";1;0;0;0
"Lig1";2014;2015;2015-03-21;30;"Saturday";"Rennes";"Nantes";0;0;0;0
"Lig1";2014;2015;2015-03-21;30;"Saturday";"Toulouse";"Bordeaux";2;1;1;1
"Lig1";2014;2015;2015-03-22;30;"Sunday";"St. Etienne";"Lille";2;0;0;0
"Lig1";2014;2015;2015-03-22;30;"Sunday";"Reims";"Monaco";1;3;0;2
"Lig1";2014;2015;2015-03-22;30;"Sunday";"Lens";"Marseille";0;4;0;0
"Lig1";2014;2015;2015-04-03;31;"Friday";"Monaco";"St. Etienne";1;1;0;0
"Lig1";2014;2015;2015-04-04;31;"Saturday";"Guingamp";"Lyon";1;3;0;2
"Lig1";2014;2015;2015-04-04;31;"Saturday";"Lille";"Reims";3;1;1;0
"Lig1";2014;2015;2015-04-04;31;"Saturday";"Lorient";"Rennes";0;3;0;2
"Lig1";2014;2015;2015-04-04;31;"Saturday";"Metz";"Toulouse";3;2;2;1
"Lig1";2014;2015;2015-04-04;31;"Saturday";"Montpellier";"SC Bastia";3;1;0;1
"Lig1";2014;2015;2015-04-04;31;"Saturday";"Nizza";"Gaillard";2;2;1;1
"Lig1";2014;2015;2015-04-05;31;"Sunday";"Bordeaux";"Lens";2;1;0;0
"Lig1";2014;2015;2015-04-05;31;"Sunday";"Nantes";"Caen";1;2;1;0
"Lig1";2014;2015;2015-04-05;31;"Sunday";"Marseille";"Paris SG";2;3;2;1
"Lig1";2014;2015;2015-04-10;32;"Friday";"Caen";"Monaco";0;3;0;1
"Lig1";2014;2015;2015-04-12;32;"Sunday";"St. Etienne";"Nantes";1;0;1;0
"Lig1";2014;2015;2015-04-12;32;"Sunday";"Gaillard";"Lille";0;1;0;0
"Lig1";2014;2015;2015-04-12;32;"Sunday";"Lens";"Lorient";0;0;0;0
"Lig1";2014;2015;2015-04-12;32;"Sunday";"Reims";"Nizza";0;1;0;1
"Lig1";2014;2015;2015-04-12;32;"Sunday";"Rennes";"Guingamp";1;0;0;0
"Lig1";2014;2015;2015-04-12;32;"Sunday";"Toulouse";"Montpellier";1;0;1;0
"Lig1";2014;2015;2015-04-12;32;"Sunday";"Bordeaux";"Marseille";1;0;0;0
"Lig1";2014;2015;2015-04-15;32;"Wednesday";"Lyon";"SC Bastia";2;0;0;0
"Lig1";2014;2015;2015-04-28;32;"Tuesday";"Paris SG";"Metz";3;1;2;0
"Lig1";2014;2015;2015-04-17;33;"Friday";"Nantes";"Marseille";1;0;1;0
"Lig1";2014;2015;2015-04-18;33;"Saturday";"Nizza";"Paris SG";1;3;1;1
"Lig1";2014;2015;2015-04-18;33;"Saturday";"SC Bastia";"Reims";1;2;0;2
"Lig1";2014;2015;2015-04-18;33;"Saturday";"Guingamp";"Gaillard";1;1;1;0
"Lig1";2014;2015;2015-04-18;33;"Saturday";"Lorient";"Toulouse";0;1;0;1
"Lig1";2014;2015;2015-04-18;33;"Saturday";"Metz";"Lens";3;1;1;0
"Lig1";2014;2015;2015-04-18;33;"Saturday";"Monaco";"Rennes";1;1;1;0
"Lig1";2014;2015;2015-04-19;33;"Sunday";"Lille";"Bordeaux";2;0;1;0
"Lig1";2014;2015;2015-04-19;33;"Sunday";"Montpellier";"Caen";1;0;1;0
"Lig1";2014;2015;2015-04-19;33;"Sunday";"Lyon";"St. Etienne";2;2;1;2
"Lig1";2014;2015;2015-04-24;34;"Friday";"Marseille";"Lorient";3;5;0;2
"Lig1";2014;2015;2015-04-25;34;"Saturday";"Paris SG";"Lille";6;1;4;0
"Lig1";2014;2015;2015-04-25;34;"Saturday";"Bordeaux";"Metz";1;1;0;1
"Lig1";2014;2015;2015-04-25;34;"Saturday";"Caen";"Guingamp";0;2;0;0
"Lig1";2014;2015;2015-04-25;34;"Saturday";"Gaillard";"SC Bastia";1;2;1;0
"Lig1";2014;2015;2015-04-25;34;"Saturday";"Rennes";"Nizza";2;1;0;1
"Lig1";2014;2015;2015-04-25;34;"Saturday";"Toulouse";"Nantes";1;1;1;0
"Lig1";2014;2015;2015-04-26;34;"Sunday";"St. Etienne";"Montpellier";1;0;1;0
"Lig1";2014;2015;2015-04-26;34;"Sunday";"Lens";"Monaco";0;3;0;2
"Lig1";2014;2015;2015-04-26;34;"Sunday";"Reims";"Lyon";2;4;1;3
"Lig1";2014;2015;2015-05-01;35;"Friday";"Metz";"Marseille";0;2;0;1
"Lig1";2014;2015;2015-05-02;35;"Saturday";"Lyon";"Gaillard";2;0;2;0
"Lig1";2014;2015;2015-05-02;35;"Saturday";"SC Bastia";"St. Etienne";1;0;0;0
"Lig1";2014;2015;2015-05-02;35;"Saturday";"Guingamp";"Reims";2;0;0;0
"Lig1";2014;2015;2015-05-02;35;"Saturday";"Lorient";"Bordeaux";0;0;0;0
"Lig1";2014;2015;2015-05-02;35;"Saturday";"Montpellier";"Rennes";0;0;0;0
"Lig1";2014;2015;2015-05-02;35;"Saturday";"Nizza";"Caen";1;1;1;1
"Lig1";2014;2015;2015-05-03;35;"Sunday";"Lille";"Lens";3;1;1;1
"Lig1";2014;2015;2015-05-03;35;"Sunday";"Monaco";"Toulouse";4;1;2;1
"Lig1";2014;2015;2015-05-03;35;"Sunday";"Nantes";"Paris SG";0;2;0;2
"Lig1";2014;2015;2015-05-08;36;"Friday";"Paris SG";"Guingamp";6;0;2;0
"Lig1";2014;2015;2015-05-09;36;"Saturday";"Caen";"Lyon";3;0;2;0
"Lig1";2014;2015;2015-05-09;36;"Saturday";"Bordeaux";"Nantes";2;1;1;1
"Lig1";2014;2015;2015-05-09;36;"Saturday";"Gaillard";"Reims";2;3;1;1
"Lig1";2014;2015;2015-05-09;36;"Saturday";"Metz";"Lorient";0;4;0;2
"Lig1";2014;2015;2015-05-09;36;"Saturday";"Rennes";"SC Bastia";0;1;0;0
"Lig1";2014;2015;2015-05-09;36;"Saturday";"Toulouse";"Lille";3;2;1;1
"Lig1";2014;2015;2015-05-10;36;"Sunday";"Lens";"Montpellier";0;1;0;0
"Lig1";2014;2015;2015-05-10;36;"Sunday";"St. Etienne";"Nizza";5;0;2;0
"Lig1";2014;2015;2015-05-10;36;"Sunday";"Marseille";"Monaco";2;1;0;1
"Lig1";2014;2015;2015-05-16;37;"Saturday";"SC Bastia";"Caen";1;1;1;1
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Gaillard";"St. Etienne";1;2;1;1
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Guingamp";"Toulouse";2;1;1;1
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Lille";"Marseille";0;4;0;2
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Lyon";"Bordeaux";1;1;1;1
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Monaco";"Metz";2;0;1;0
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Montpellier";"Paris SG";1;2;1;2
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Nantes";"Lorient";1;1;1;1
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Nizza";"Lens";2;1;1;1
"Lig1";2014;2015;2015-05-16;37;"Saturday";"Reims";"Rennes";1;0;0;0
"Lig1";2014;2015;2015-05-23;38;"Saturday";"Bordeaux";"Montpellier";2;1;2;0
"Lig1";2014;2015;2015-05-23;38;"Saturday";"Caen";"Gaillard";3;2;0;0
